,Date / Time,City,State,Shape,Shape,views
71454,3/3/16 20:00,LaVeta,CO,Other,Other,5932
71455,3/3/16 19:00,Pine Bush,NY,Chevron,Chevron,1041
71456,3/3/16 09:00,Vallejo,CA,Fireball,Fireball,7536
71457,3/3/16 00:00,Murray,UT,Light,Light,18879
71458,3/3/16,Baldwinville,MA,Fireball,Fireball,7536
71459,3/2/16 23:00,Lincoln,RI,Light,Light,18879
71460,3/2/16 22:50,Jacksonville,OH,Triangle,Triangle,8330
71461,3/2/16 22:30,Plymouth Meeting,PA,Fireball,Fireball,7536
71462,3/2/16 22:00,Lexington,KY,Cylinder,Cylinder,1370
71463,3/2/16 21:35,Wickieup (south of),AZ,Formation,Formation,2864
71464,3/2/16 21:15,Harrisburg,PA,Light,Light,18879
71465,3/2/16 21:10,Clarkdale,AZ,Cylinder,Cylinder,1370
71466,3/2/16 20:05,Hurricane,UT,Flash,Flash,1684
71467,3/2/16 20:02,Farmingville,NY,Fireball,Fireball,7536
71468,3/2/16 19:41,Phoenix,AZ,Light,Light,18879
71469,3/2/16 19:41,Phoenix,AZ,Light,Light,18879
71470,3/2/16 19:35,Scottsdale/Northwest Mesa,AZ,Light,Light,18879
71471,3/2/16 19:30,Hagerstown,MD,Oval,Oval,3862
71472,3/2/16 19:00,Scottsdale,AZ,Formation,Formation,2864
71473,3/2/16 17:15,Oakwood,GA,Cigar,Cigar,1896
71474,3/2/16 16:38,Delray Beach,FL,Cigar,Cigar,1896
71475,3/2/16 03:00,Nashua,NH,Other,Other,5932
71476,3/2/16 01:00,Boynton Beach,FL,Sphere,Sphere,5884
71477,3/1/16 23:00,Montclair,CA,Light,Light,18879
71478,3/1/16 22:30,Ocala,FL,Triangle,Triangle,8330
71479,3/1/16 22:00,Glendale,AZ,Triangle,Triangle,8330
71480,3/1/16 21:00,Shalimar,FL,Other,Other,5932
71481,3/1/16 21:00,Ocala,FL,Oval,Oval,3862
71482,3/1/16 20:30,Princeton,NC,Circle,Circle,9315
71483,3/1/16 20:10,California,MO,Formation,Formation,2864
71484,3/1/16 19:00,Parker,AZ,Light,Light,18879
71485,3/1/16 19:00,Indio,CA,Changing,Changing,2275
71486,3/1/16 18:05,Stover,MO,Cylinder,Cylinder,1370
71487,3/1/16 17:00,New York City (Queens),NY,Sphere,Sphere,5884
71488,3/1/16 16:34,Fresno,CA,Light,Light,18879
71489,3/1/16 16:00,Waterbury (over),CT,Disk,Disk,4300
71490,3/1/16 13:00,Battle Lake,MN,Cigar,Cigar,1896
71491,3/1/16 11:00,Kenmore,WA,Disk,Disk,4300
71492,3/1/16 05:57,Las Vegas,NV,Fireball,Fireball,7536
71493,3/1/16 05:45,Glastonbury,CT,Oval,Oval,3862
71494,3/1/16 04:08,Luxora,AR,Cigar,Cigar,1896
71495,4/30/16 23:50,Easton,PA,Triangle,Triangle,8330
71496,4/30/16 22:30,Westport,WI,Fireball,Fireball,7536
71497,4/30/16 22:30,El Paso,TX,Fireball,Fireball,7536
71498,4/30/16 22:00,Philadelphia,PA,Light,Light,18879
71499,4/30/16 21:30,Philadelphia,PA,Fireball,Fireball,7536
71500,4/30/16 21:10,Newport Beach,CA,Fireball,Fireball,7536
71501,4/30/16 21:00,Stamford,CT,Formation,Formation,2864
71502,4/30/16 04:00,San Diego,CA,Light,Light,18879
71503,4/30/16 00:34,Holland,MI,Circle,Circle,9315
71504,4/29/16 23:45,Pomona,NY,Fireball,Fireball,7536
71505,4/29/16 23:30,Everett,WA,Sphere,Sphere,5884
71506,4/29/16 23:11,Hart,MI,Triangle,Triangle,8330
71507,4/29/16 22:30,St. Charles,MI,Sphere,Sphere,5884
71508,4/29/16 22:30,Lauderhill,FL,Formation,Formation,2864
71509,4/29/16 22:00,Sabattus,ME,Light,Light,18879
71510,4/29/16 21:30,Ocean Springs,MS,Light,Light,18879
71511,4/29/16 20:00,Yorkville,IL,Triangle,Triangle,8330
71512,4/29/16 10:25,Gilford,NH,Light,Light,18879
71513,4/29/16 09:25,Fort Walton Beach,FL,Fireball,Fireball,7536
71514,4/28/16 23:45,St. Petersburg,FL,Triangle,Triangle,8330
71515,4/28/16 22:00,Woonsocket,RI,Oval,Oval,3862
71516,4/28/16 21:15,South Myrtle Beach/ surfside beach,SC,Formation,Formation,2864
71517,4/28/16 21:10,Myrtle Beach,SC,Other,Other,5932
71518,4/28/16 21:00,Socorro,NM,Circle,Circle,9315
71519,4/28/16 20:35,Light,AR,Formation,Formation,2864
71520,4/28/16 20:34,Oak Island,NC,Circle,Circle,9315
71521,4/28/16,Camp Verde,AZ,Circle,Circle,9315
71522,4/27/16 23:45,Stony Point,NY,Light,Light,18879
71523,4/27/16 23:00,Mayville,MI,Circle,Circle,9315
71524,4/27/16 22:00,Cherry Grove (MCAS),SC,Circle,Circle,9315
71525,4/27/16 21:00,Alto,NM,Triangle,Triangle,8330
71526,4/27/16 20:46,Oak Island,NC,Circle,Circle,9315
71527,4/27/16 14:00,Jarrell,TX,Other,Other,5932
71528,4/26/16 23:11,New Orleans,LA,Triangle,Triangle,8330
71529,4/26/16 23:11,New Orleans,LA,Triangle,Triangle,8330
71530,4/26/16 23:00,Jarrell,TX,Circle,Circle,9315
71531,4/26/16 22:43,St. George,UT,Chevron,Chevron,1041
71532,4/26/16 21:40,Barstow,CA,Circle,Circle,9315
71533,4/26/16 21:30,Reseda,CA,Fireball,Fireball,7536
71534,4/26/16 21:25,Charleston,SC,Light,Light,18879
71535,4/26/16 21:00,Costa Mesa,CA,Fireball,Fireball,7536
71536,4/26/16 20:30,Oak Island,NC,Circle,Circle,9315
71537,4/26/16 20:25,San Diego,CA,Triangle,Triangle,8330
71538,4/26/16 19:36,Smyrna,GA,Disk,Disk,4300
71539,4/26/16 03:30,Sterling,CO,Fireball,Fireball,7536
71540,4/25/16 22:53,Goosecreek,SC,Triangle,Triangle,8330
71541,4/25/16 22:30,Plainfield,IL,Light,Light,18879
71542,4/25/16 21:40,Barstow (I-15 Fwy),CA,Circle,Circle,9315
71543,4/25/16 20:00,Kapaa,HI,Light,Light,18879
71544,4/25/16 18:00,Mukilteo,WA,Oval,Oval,3862
71545,4/25/16 15:00,Macon,GA,Fireball,Fireball,7536
71546,4/25/16 01:00,Deer Park,NY,Triangle,Triangle,8330
71547,4/25/16 00:15,Evansville,IN,Flash,Flash,1684
71548,4/24/16 23:00,Chester,SC,Triangle,Triangle,8330
71549,4/24/16 22:30,Marietta,GA,Oval,Oval,3862
71550,4/24/16 21:00,Lake Villa,IL,Fireball,Fireball,7536
71551,4/24/16 15:00,Somerset,KY,Circle,Circle,9315
71552,4/24/16 13:00,Quincy,MA,Rectangle,Rectangle,1436
71553,4/24/16 10:00,Passaic,NJ,Circle,Circle,9315
71554,4/24/16 02:30,Ft. Collins,CO,Fireball,Fireball,7536
71555,4/24/16 01:15,Henderson,NC,Other,Other,5932
71556,4/24/16 01:00,Horizon City,TX,Triangle,Triangle,8330
71557,4/23/16 23:50,Oakdale,MN,Formation,Formation,2864
71558,4/23/16 23:46,Minneapolis,MN,Disk,Disk,4300
71559,4/23/16 23:00,Phoenix,AZ,Light,Light,18879
71560,4/23/16 23:00,Tallahassee,FL,Fireball,Fireball,7536
71561,4/23/16 23:00,Fraser,MI,Sphere,Sphere,5884
71562,4/23/16 22:30,Jacksonville,FL,Formation,Formation,2864
71563,4/23/16 22:00,Ormond Beach,FL,Flash,Flash,1684
71564,4/23/16 22:00,Waleska,GA,Triangle,Triangle,8330
71565,4/23/16 21:30,Clearwater,FL,Circle,Circle,9315
71566,4/23/16 21:30,Sacramento,CA,Changing,Changing,2275
71567,4/23/16 21:20,Phoenix,AZ,Light,Light,18879
71568,4/23/16 21:00,Plainfield,CT,Formation,Formation,2864
71569,4/23/16 21:00,Milwaukee,WI,Fireball,Fireball,7536
71570,4/23/16 20:32,Plantation,FL,Light,Light,18879
71571,4/23/16 12:00,Maywood,CA,Circle,Circle,9315
71572,4/23/16 05:10,Yorkville,IL,Light,Light,18879
71573,4/23/16 05:00,Kansas City,MO,Light,Light,18879
71574,4/23/16 03:32,Austin,TX,Cigar,Cigar,1896
71575,4/23/16 02:28,Mount Vernon,MO,Circle,Circle,9315
71576,4/22/16 23:30,Green Valley,AZ,Circle,Circle,9315
71577,4/22/16 23:30,New Braunfels,TX,Oval,Oval,3862
71578,4/22/16 22:30,Fredericksburg,VA,Light,Light,18879
71579,4/22/16 22:30,Johns Creek/Atlanta,GA,Circle,Circle,9315
71580,4/22/16 21:10,San Antonio,TX,Circle,Circle,9315
71581,4/22/16 20:30,Whittier,CA,Fireball,Fireball,7536
71582,4/22/16 18:30,"Cibola County (SR 117, MM32)",NM,Disk,Disk,4300
71583,4/22/16 17:50,Branson,MO,Other,Other,5932
71584,4/22/16 14:10,Dederick,MO,Changing,Changing,2275
71585,4/22/16 09:30,Melbourne,FL,Fireball,Fireball,7536
71586,4/21/16 23:40,Light,AR,Circle,Circle,9315
71587,4/21/16 22:40,Ashton,IL,Oval,Oval,3862
71588,4/21/16 21:30,Peoria,IL,Sphere,Sphere,5884
71589,4/21/16 21:30,San Antonio,TX,Fireball,Fireball,7536
71590,4/21/16 20:50,Myrtle Beach,SC,Light,Light,18879
71591,4/21/16 20:44,Bentonville,AR,Formation,Formation,2864
71592,4/21/16 20:40,El Segundo,CA,Other,Other,5932
71593,4/21/16 20:40,Lewes,DE,Sphere,Sphere,5884
71594,4/21/16 20:30,High Springs,FL,Disk,Disk,4300
71595,4/21/16 20:00,Green River,UT,Disk,Disk,4300
71596,4/21/16 19:35,Albany,NY,Cigar,Cigar,1896
71597,4/21/16 18:00,Waterloo,IA,Other,Other,5932
71598,4/21/16 17:00,Bethany (Route 1),DE,Disk,Disk,4300
71599,4/21/16 15:32,Van Nuys,CA,Oval,Oval,3862
71600,4/21/16 04:30,Kelso,WA,Light,Light,18879
71601,4/21/16 03:00,Hermantown,MN,Circle,Circle,9315
71602,4/21/16 01:20,Sanford,FL,Triangle,Triangle,8330
71603,4/20/16 21:10,Oak Island,NC,Light,Light,18879
71604,4/20/16 21:00,Palmdale,CA,Light,Light,18879
71605,4/20/16 20:30,Royal Palm Beach,FL,Circle,Circle,9315
71606,4/20/16 20:28,Shoreline,WA,Rectangle,Rectangle,1436
71607,4/20/16 13:05,North Bergen,NJ,Oval,Oval,3862
71608,4/20/16 13:00,Nampa,ID,Sphere,Sphere,5884
71609,4/20/16 07:02,Richfield,WI,Cylinder,Cylinder,1370
71610,4/20/16 06:50,Chesapeake,VA,Light,Light,18879
71611,4/19/16 21:39,Orlando,FL,Circle,Circle,9315
71612,4/19/16 21:30,Jefferson City,MO,Triangle,Triangle,8330
71613,4/19/16 13:00,Los Lunas,NM,Other,Other,5932
71614,4/19/16 09:05,Nags Head,NC,Sphere,Sphere,5884
71615,4/18/16 23:00,Peoria,AZ,Triangle,Triangle,8330
71616,4/18/16 22:11,Napa,CA,Triangle,Triangle,8330
71617,4/18/16 20:38,Folly Beach,SC,Light,Light,18879
71618,4/18/16 20:30,Palos Verdes Estates,CA,Diamond,Diamond,1313
71619,4/18/16 20:00,Muscatine,IA,Formation,Formation,2864
71620,4/18/16 20:00,Plainfield,IL,Circle,Circle,9315
71621,4/18/16 14:30,Marysville,CA,Disk,Disk,4300
71622,4/17/16 23:00,Fleming Island,FL,Rectangle,Rectangle,1436
71623,4/17/16 22:30,Blackwood,NJ,Circle,Circle,9315
71624,4/17/16 22:00,Grand Rapids,MI,Light,Light,18879
71625,4/17/16 21:30,Lincoln City,OR,Triangle,Triangle,8330
71626,4/17/16 21:20,Seaside,OR,Light,Light,18879
71627,4/17/16 21:00,E. Parsonsfield,ME,Cigar,Cigar,1896
71628,4/17/16 20:22,Jacksonville,FL,Light,Light,18879
71629,4/17/16 14:00,Eagle Point,OR,Disk,Disk,4300
71630,4/17/16 00:45,Ricetown,KY,Fireball,Fireball,7536
71631,4/17/16 00:00,Alden,NY,Disk,Disk,4300
71632,4/16/16 22:40,Summerfield,NC,Light,Light,18879
71633,4/16/16 21:50,Miramar,FL,Rectangle,Rectangle,1436
71634,4/16/16 21:43,Seaside,OR,Fireball,Fireball,7536
71635,4/16/16 21:30,Rochelle,IL,Circle,Circle,9315
71636,4/16/16 21:15,Rosamond,CA,Light,Light,18879
71637,4/16/16 21:00,Dederick,MO,Circle,Circle,9315
71638,4/16/16 18:24,Sacramento,CA,Circle,Circle,9315
71639,4/16/16 18:01,Reading,PA,Cigar,Cigar,1896
71640,4/16/16 17:00,Pataskala,OH,Cigar,Cigar,1896
71641,4/16/16 15:50,Lewis Center,OH,Oval,Oval,3862
71642,4/16/16 15:00,Sullivan,WI,Oval,Oval,3862
71643,4/16/16 08:20,Milford,DE,Oval,Oval,3862
71644,4/16/16 02:17,Wickenburg,AZ,Rectangle,Rectangle,1436
71645,4/15/16 23:17,Liberty Township,OH,Fireball,Fireball,7536
71646,4/15/16 23:00,Gallatin,TN,Light,Light,18879
71647,4/15/16 22:35,St. Robert,MO,Disk,Disk,4300
71648,4/15/16 22:30,Pea Ridge,AR,Fireball,Fireball,7536
71649,4/15/16 22:20,Chicago,IL,Fireball,Fireball,7536
71650,4/15/16 22:15,Cairo,IL,Fireball,Fireball,7536
71651,4/15/16 22:15,Ossian,IA,Circle,Circle,9315
71652,4/15/16 22:00,Reading,OH,Fireball,Fireball,7536
71653,4/15/16 22:00,Lake Kiowa,TX,Rectangle,Rectangle,1436
71654,4/15/16 22:00,Cleveland,TN,Light,Light,18879
71655,4/15/16 21:54,Boerne,TX,Sphere,Sphere,5884
71656,4/15/16 21:45,Raleigh,NC,Triangle,Triangle,8330
71657,4/15/16 21:30,Hilliard,OH,Light,Light,18879
71658,4/15/16 21:07,Lansing,MI,Circle,Circle,9315
71659,4/15/16 20:40,Potsdam,NY,Light,Light,18879
71660,4/15/16 19:00,Evans,GA,Fireball,Fireball,7536
71661,4/15/16 16:45,Dartmouth,MA,Circle,Circle,9315
71662,4/15/16 16:00,Long Branch,NJ,Sphere,Sphere,5884
71663,4/15/16 15:35,South Kingston,RI,Rectangle,Rectangle,1436
71664,4/15/16 11:45,Boardman,OH,Triangle,Triangle,8330
71665,4/15/16 11:30,South Bend,IN,Fireball,Fireball,7536
71666,4/14/16 22:58,Jacksonville,FL,Triangle,Triangle,8330
71667,4/14/16 22:52,Warren,MI,Circle,Circle,9315
71668,4/14/16 22:44,Stoneham,MA,Triangle,Triangle,8330
71669,4/14/16 22:16,Oak Lawn,IL,Other,Other,5932
71670,4/14/16 22:00,Lakehurst,NJ,Sphere,Sphere,5884
71671,4/14/16 20:45,Westfield,MA,Triangle,Triangle,8330
71672,4/14/16 20:30,Wenatchee,WA,Circle,Circle,9315
71673,4/14/16 19:30,Millwood Community to the outskirts of Andrews,SC,Light,Light,18879
71674,4/14/16 19:00,Holland,MI,Sphere,Sphere,5884
71675,4/14/16 18:15,Lexa,AR,Flash,Flash,1684
71676,4/14/16 10:30,White Plains,MD,Chevron,Chevron,1041
71677,4/14/16 00:34,Knoxville,TN,Triangle,Triangle,8330
71678,4/13/16 23:30,Indianapolis,IN,Triangle,Triangle,8330
71679,4/13/16 23:00,Brecksville,OH,Triangle,Triangle,8330
71680,4/13/16 21:30,Louisville,KY,Sphere,Sphere,5884
71681,4/13/16 21:00,Corona (Queens),NY,Light,Light,18879
71682,4/13/16 20:30,Curwensville,PA,Fireball,Fireball,7536
71683,4/13/16 19:15,Albuquerque,NM,Formation,Formation,2864
71684,4/13/16 19:10,Albuquerque,NM,Sphere,Sphere,5884
71685,4/13/16 11:00,Lascar (I-25; MM 62),CO,Sphere,Sphere,5884
71686,4/12/16 22:00,Earl Park,IN,Other,Other,5932
71687,4/12/16 21:50,Hamilton,MT,Light,Light,18879
71688,4/12/16 21:50,Wyoming,MI,Light,Light,18879
71689,4/12/16 21:45,Fort Lee,NJ,Triangle,Triangle,8330
71690,4/12/16 21:33,Chadds Ford,PA,Fireball,Fireball,7536
71691,4/12/16 21:30,Ellsworth,KS,Fireball,Fireball,7536
71692,4/12/16 21:25,Ellsworth,KS,Fireball,Fireball,7536
71693,4/12/16 21:05,Tappan,NY,Light,Light,18879
71694,4/12/16 20:10,Mount Carmel,IL,Light,Light,18879
71695,4/12/16 16:19,Muscatine,IA,Sphere,Sphere,5884
71696,4/12/16 16:00,Statesville,NC,Rectangle,Rectangle,1436
71697,4/12/16 10:30,Nelson,AZ,Cylinder,Cylinder,1370
71698,4/12/16 02:45,Van Nuys,CA,Fireball,Fireball,7536
71699,4/12/16 01:30,"Washington, D.C.",DC,Circle,Circle,9315
71700,4/11/16 22:30,Summer Lake,OR,Light,Light,18879
71701,4/11/16 22:00,Layton,UT,Cigar,Cigar,1896
71702,4/11/16 22:00,Richlands,NC,Circle,Circle,9315
71703,4/11/16 19:00,Lamberton,MN,Triangle,Triangle,8330
71704,4/10/16 23:00,Mount Dora,FL,Light,Light,18879
71705,4/10/16 23:00,Williamston,MI,Triangle,Triangle,8330
71706,4/10/16 22:30,Corning,AR,Triangle,Triangle,8330
71707,4/10/16 21:50,Monroe,WA,Circle,Circle,9315
71708,4/10/16 21:45,Vinton,VA,Other,Other,5932
71709,4/10/16 21:30,Two Harbors,MN,Light,Light,18879
71710,4/10/16 20:27,Miami,FL,Circle,Circle,9315
71711,4/10/16 20:11,Oneonta,NY,Light,Light,18879
71712,4/10/16 20:10,Fort Lauderdale Beach,FL,Other,Other,5932
71713,4/10/16 05:00,Venice,FL,Changing,Changing,2275
71714,4/10/16 00:00,Lakeside,CA,Sphere,Sphere,5884
71715,4/9/16 23:00,Charleston,WV,Flash,Flash,1684
71716,4/9/16 22:30,Portland,OR,Sphere,Sphere,5884
71717,4/9/16 22:25,Ogden,UT,Cigar,Cigar,1896
71718,4/9/16 22:00,Duvall,WA,Flash,Flash,1684
71719,4/9/16 21:20,Salem,OR,Flash,Flash,1684
71720,4/9/16 21:20,Krotz Springs,LA,Light,Light,18879
71721,4/9/16 21:15,Priest River,ID,Other,Other,5932
71722,4/9/16 21:00,Englewood,FL,Fireball,Fireball,7536
71723,4/9/16 20:30,Millers Falls,MA,Light,Light,18879
71724,4/9/16 16:00,Cape Coral,FL,Diamond,Diamond,1313
71725,4/9/16 15:15,North Charleston,SC,Circle,Circle,9315
71726,4/9/16 12:30,Renville,MN,Circle,Circle,9315
71727,4/9/16 11:45,Grants Pass,OR,Disk,Disk,4300
71728,4/9/16 03:00,Buckingham,VA,Disk,Disk,4300
71729,4/8/16 23:20,Jasper,GA,Light,Light,18879
71730,4/8/16 21:45,Portland,OR,Circle,Circle,9315
71731,4/8/16 21:35,Burlington,MA,Triangle,Triangle,8330
71732,4/8/16 21:10,Bensalem,PA,Formation,Formation,2864
71733,4/8/16 21:00,Taunton,MA,Changing,Changing,2275
71734,4/8/16 17:00,Red Cross,NC,Cigar,Cigar,1896
71735,4/8/16 10:15,Post Falls,ID,Diamond,Diamond,1313
71736,4/8/16 04:30,Branson ((possibly; unsure)),MO,Flash,Flash,1684
71737,4/8/16,Starkville,MS,Light,Light,18879
71738,4/7/16 23:00,Albuquerque,NM,Circle,Circle,9315
71739,4/7/16 22:30,Brookings,OR,Flash,Flash,1684
71740,4/7/16 21:30,Bass Lake,CA,Fireball,Fireball,7536
71741,4/7/16 12:00,Berwyn,IL,Disk,Disk,4300
71742,4/7/16 09:00,Bartow,CA,Other,Other,5932
71743,4/7/16 01:30,Topeka,KS,Formation,Formation,2864
71744,4/6/16 23:30,Warren,NJ,Cigar,Cigar,1896
71745,4/6/16 23:14,Elgin,IL,Triangle,Triangle,8330
71746,4/6/16 23:00,Camano Island,WA,Formation,Formation,2864
71747,4/6/16 22:30,Nineveh,IN,Sphere,Sphere,5884
71748,4/6/16 21:05,Hays,KS,Light,Light,18879
71749,4/6/16 20:45,South Jordan,UT,Rectangle,Rectangle,1436
71750,4/6/16 19:55,Ogden,UT,Formation,Formation,2864
71751,4/6/16 17:05,Hildale,UT,Triangle,Triangle,8330
71752,4/6/16 15:30,Tampa,FL,Oval,Oval,3862
71753,4/5/16 23:30,Lawrenceville,GA,Disk,Disk,4300
71754,4/5/16 23:30,Cape Coral,FL,Other,Other,5932
71755,4/5/16 21:25,Redmond,WA,Light,Light,18879
71756,4/5/16 19:55,El Paso,TX,Light,Light,18879
71757,4/5/16 11:46,Oconomowoc,WI,Formation,Formation,2864
71758,4/5/16 03:45,Lawrence,KS,Light,Light,18879
71759,4/5/16 02:40,South Portland,ME,Triangle,Triangle,8330
71760,4/5/16 02:30,Salem,OR,Other,Other,5932
71761,4/5/16 01:30,West Frankfort,IL,Triangle,Triangle,8330
71762,4/4/16 22:30,Abiquiu,NM,Changing,Changing,2275
71763,4/4/16 21:00,Florence,CO,Disk,Disk,4300
71764,4/4/16 21:00,High Point,NJ,Light,Light,18879
71765,4/4/16 20:30,Tulsa,OK,Light,Light,18879
71766,4/4/16 20:00,Bremen,GA,Sphere,Sphere,5884
71767,4/4/16 18:30,Ocala,FL,Other,Other,5932
71768,4/4/16 02:24,Orlando,FL,Light,Light,18879
71769,4/4/16 01:49,Dayton/Fairborn,OH,Light,Light,18879
71770,4/4/16 00:00,Florence,MT,Triangle,Triangle,8330
71771,4/3/16 22:30,St. Charles,IL,Formation,Formation,2864
71772,4/3/16 22:20,Palatine,IL,Formation,Formation,2864
71773,4/3/16 20:00,Post Falls,ID,Circle,Circle,9315
71774,4/3/16 12:20,Wickieup,AZ,Formation,Formation,2864
71775,4/3/16 10:20,Hagerstown,MD,Other,Other,5932
71776,4/3/16 06:45,Cleveland,OH,Circle,Circle,9315
71777,4/3/16 00:30,Grant,CO,Light,Light,18879
71778,4/2/16 23:00,New York City (Yonkers),NY,Fireball,Fireball,7536
71779,4/2/16 23:00,Allentown,NJ,Light,Light,18879
71780,4/2/16 22:55,Las Vegas,NV,Triangle,Triangle,8330
71781,4/2/16 22:45,Rowlett,TX,Fireball,Fireball,7536
71782,4/2/16 22:30,Center Line,MI,Rectangle,Rectangle,1436
71783,4/2/16 22:30,Folsom,CA,Light,Light,18879
71784,4/2/16 22:26,Riverside,CA,Light,Light,18879
71785,4/2/16 22:20,Nampa,ID,Chevron,Chevron,1041
71786,4/2/16 22:00,Tracy,CA,Light,Light,18879
71787,4/2/16 21:45,Garden City,MI,Light,Light,18879
71788,4/2/16 21:00,Avondale,AZ,Light,Light,18879
71789,4/2/16 20:45,Pt. Townsend,WA,Circle,Circle,9315
71790,4/2/16 20:33,Tacoma,WA,Light,Light,18879
71791,4/2/16 20:30,Port Townsend,WA,Sphere,Sphere,5884
71792,4/2/16 19:00,Limerick,PA,Circle,Circle,9315
71793,4/2/16 14:30,Hudson,MI,Changing,Changing,2275
71794,4/2/16 14:30,Navasota,TX,Flash,Flash,1684
71795,4/2/16 13:45,San Diego,CA,Formation,Formation,2864
71796,4/2/16 03:55,Wasilla,AK,Circle,Circle,9315
71797,4/1/16 23:30,Moore,OK,Disk,Disk,4300
71798,4/1/16 23:16,Billings,MT,Light,Light,18879
71799,4/1/16 22:30,Rumney,NH,Triangle,Triangle,8330
71800,4/1/16 22:25,St. Charles,MO,Chevron,Chevron,1041
71801,4/1/16 21:30,Troutdale,OR,Sphere,Sphere,5884
71802,4/1/16 21:00,Reardan,WA,Light,Light,18879
71803,4/1/16 21:00,Gainesville,FL,Triangle,Triangle,8330
71804,4/1/16 20:55,Puyallup,WA,Light,Light,18879
71805,4/1/16 20:55,Portland,OR,Light,Light,18879
71806,4/1/16 20:46,Olympia,WA,Changing,Changing,2275
71807,4/1/16 20:45,Kalispell,MT,Sphere,Sphere,5884
71808,4/1/16 20:45,Spokane,WA,Circle,Circle,9315
71809,4/1/16 20:45,Kalispell,MT,Sphere,Sphere,5884
71810,4/1/16 20:00,Sun City West,AZ,Circle,Circle,9315
71811,4/1/16 20:00,Surprise,AZ,Other,Other,5932
71812,4/1/16 19:58,Portland,OR,Formation,Formation,2864
71813,4/1/16 19:58,Portland,OR,Formation,Formation,2864
71814,4/1/16 19:30,Bakersfield,CA,Fireball,Fireball,7536
71815,4/1/16 19:30,Goodyear,AZ,Fireball,Fireball,7536
71816,4/1/16 18:00,Lancaster,NY,Other,Other,5932
71817,4/1/16 13:00,Salt Lake City,UT,Light,Light,18879
71818,4/1/16 05:00,Fayetteville,AR,Fireball,Fireball,7536
71819,4/1/16 04:40,Port Orange,FL,Triangle,Triangle,8330
71820,4/1/16 04:23,San Jose,CA,Light,Light,18879
71821,4/1/16 00:34,Pomona,NY,Light,Light,18879
71822,4/1/16 00:00,Walkertown,NC,Triangle,Triangle,8330
71823,5/31/16 23:00,Bloomfield,NM,Flash,Flash,1684
71824,5/31/16 21:30,Honey Brook,PA,Diamond,Diamond,1313
71825,5/31/16 18:00,Pittsburgh (near),PA,Sphere,Sphere,5884
71826,5/30/16 22:15,Elyria,OH,Sphere,Sphere,5884
71827,5/30/16 22:00,Tampa,FL,Circle,Circle,9315
71828,5/30/16 21:50,Blue Island,IL,Circle,Circle,9315
71829,5/30/16 21:45,Byron,GA,Triangle,Triangle,8330
71830,5/30/16 21:15,Palm Coast,FL,Sphere,Sphere,5884
71831,5/30/16 21:15,North Syracuse,NY,Light,Light,18879
71832,5/30/16 21:11,Central Square,NY,Sphere,Sphere,5884
71833,5/30/16 21:00,Phoenix,AZ,Changing,Changing,2275
71834,5/30/16 20:35,Avondale,AZ,Oval,Oval,3862
71835,5/30/16 15:40,Lake Stevens,WA,Chevron,Chevron,1041
71836,5/30/16 03:00,Litchfield,MN,Light,Light,18879
71837,5/30/16 02:30,Troy,ME,Circle,Circle,9315
71838,5/30/16 00:00,Auburn,WA,Fireball,Fireball,7536
71839,5/30/16 00:00,Taylors Falls,MN,Changing,Changing,2275
71840,5/29/16 23:59,Fallon,NV,Triangle,Triangle,8330
71841,5/29/16 23:30,Buckeye,AZ,Light,Light,18879
71842,5/29/16 23:00,Missoula,MT,Circle,Circle,9315
71843,5/29/16 22:45,Lynden,WA,Sphere,Sphere,5884
71844,5/29/16 22:20,Shinnston,WV,Light,Light,18879
71845,5/29/16 22:15,Cumming,GA,Light,Light,18879
71846,5/29/16 22:15,Cumming,GA,Light,Light,18879
71847,5/29/16 22:00,Canton,IL,Rectangle,Rectangle,1436
71848,5/29/16 21:45,Byron,GA,Triangle,Triangle,8330
71849,5/29/16 21:45,Abilene,TX,Light,Light,18879
71850,5/29/16 21:17,Boynton Beach,FL,Triangle,Triangle,8330
71851,5/29/16 21:08,Madison,WI,Formation,Formation,2864
71852,5/29/16 21:04,Port St. Lucie,FL,Light,Light,18879
71853,5/29/16 21:03,Port St. Lucie,FL,Light,Light,18879
71854,5/29/16 21:00,Braidwood,IL,Other,Other,5932
71855,5/29/16 21:00,Mt. Juliet,TN,Circle,Circle,9315
71856,5/29/16 20:45,Suffield,CT,Other,Other,5932
71857,5/29/16 20:28,Madison,WI,Light,Light,18879
71858,5/29/16 20:28,Franklin,TN,Rectangle,Rectangle,1436
71859,5/29/16 18:08,Anchorage,AK,Rectangle,Rectangle,1436
71860,5/29/16 15:30,Plainfield,IL,Sphere,Sphere,5884
71861,5/29/16 11:43,Scottsdale,AZ,Other,Other,5932
71862,5/29/16 03:00,Port Clinton,OH,Circle,Circle,9315
71863,5/29/16 01:00,Concord,MA,Oval,Oval,3862
71864,5/29/16 00:30,Jacksonville,FL,Triangle,Triangle,8330
71865,5/29/16 00:00,Lowell,IN,Triangle,Triangle,8330
71866,5/28/16 23:30,Susquehanna,PA,Light,Light,18879
71867,5/28/16 22:25,Aurora,CO,Circle,Circle,9315
71868,5/28/16 22:00,Montgomery village,MD,Light,Light,18879
71869,5/28/16 22:00,Johnsonville,NC,Circle,Circle,9315
71870,5/28/16 21:30,Woodville,TX,Circle,Circle,9315
